Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
2023-09-01,DET,@,CHW,W,4.0,2.0,9.0,61-74,3.0,9.0,Rodríguez,Toussaint,Lange,2:43,N,15105.0,.06,2,
2023-09-02,DET,@,CHW,W,10.0,0.0,9.0,62-74,3.0,9.0,Olson,Clevinger,None,2:22,N,21186.0,.07,3,
2023-09-03,DET,@,CHW,W,3.0,2.0,9.0,63-74,3.0,8.0,Skubal,Bummer,Lange,2:51,D,22246.0,.05,4,
2023-09-05,DET,@,NYY,L,1.0,5.0,9.0,63-75,3.0,9.5,Cole,Wentz,None,2:32,N,31553.0,.09,-1,
2023-09-06,DET,@,NYY,L,3.0,4.0,9.0,63-76,3.0,9.5,Schmidt,Brieske,Holmes,2:52,N,30673.0,.04,-2,
2023-09-07,DET,@,NYY,W,10.0,3.0,9.0,64-76,3.0,9.0,Rodríguez,Rodón,None,2:43,N,32722.0,.03,1,
2023-09-08,DET,Home,CHW,L,0.0,6.0,9.0,64-77,3.0,10.0,Clevinger,Olson,None,2:28,N,18483.0,.04,-1,
2023-09-09,DET,Home,CHW,W,3.0,1.0,9.0,65-77,3.0,10.0,Skubal,Ureña,Lange,2:29,N,20159.0,.02,1,
2023-09-10,DET,Home,CHW,W,3.0,2.0,9.0,66-77,3.0,9.0,Gipson-Long,Scholtens,Lange,2:35,D,18223.0,.01,2,
2023-09-12,DET,Home,CIN,L,5.0,6.0,10.0,66-78,3.0,9.5,Díaz,Lange,Farmer,3:23,N,15080.0,.04,-1,
2023-09-13,DET,Home,CIN,L,3.0,4.0,9.0,66-79,3.0,9.5,Duarte,Rodríguez,Díaz,2:56,N,15507.0,.01,-2,
2023-09-14,DET,Home,CIN,W,8.0,2.0,9.0,67-79,3.0,9.5,Olson,Law,None,2:26,D,16945.0,.01,1,
2023-09-15,DET,@,LAA,W,11.0,2.0,9.0,68-79,3.0,9.5,Skubal,Canning,None,2:36,N,37822.0,.01,2,
2023-09-16,DET,@,LAA,W,5.0,4.0,10.0,69-79,3.0,8.5,Lange,Soriano,Vest,3:03,N,35022.0,.01,3,
2023-09-17,DET,@,LAA,W,5.0,3.0,9.0,70-79,3.0,8.5,Wentz,Rosenberg,Lange,2:38,D,34943.0,.01,4,
2023-09-18,DET,@,LAD,L,3.0,8.0,9.0,70-80,3.0,8.5,Lynn,Rodríguez,None,2:43,N,37239.0,.01,-1,
2023-09-19,DET,@,LAD,L-wo,2.0,3.0,9.0,70-81,3.0,9.5,Vesia,Lange,None,2:34,N,42223.0,.00,-2,
2023-09-20,DET,@,LAD,W,4.0,2.0,9.0,71-81,3.0,9.5,Olson,Miller,Vest,2:22,N,42635.0,.00,1,
2023-09-21,DET,@,OAK,W,7.0,3.0,9.0,72-81,3.0,9.0,Skubal,Medina,None,2:33,N,6160.0,.00,2,
2023-09-22,DET,@,OAK,L,2.0,8.0,9.0,72-82,3.0,10.0,Waldichuk,Vest,None,2:42,N,8751.0,.00,-1,
2023-09-23,DET,@,OAK,L,1.0,4.0,9.0,72-83,3.0,10.0,Boyle,Wentz,May,2:38,D,9776.0,.00,-2,
2023-09-24,DET,@,OAK,W,2.0,0.0,9.0,73-83,3.0,10.0,Rodríguez,Sears,Lange,2:34,D,13102.0,.00,1,
2023-09-26,DET,Home,KCR,W,6.0,3.0,9.0,74-83,2.0,10.0,Foley,Clarke,None,2:50,N,13903.0,.00,2,
2023-09-27,DET,Home,KCR,W,8.0,0.0,9.0,75-83,2.0,10.0,Díaz,Bowlan,None,2:20,D,,.00,3,
2023-09-28,DET,Home,KCR,W,7.0,3.0,9.0,76-83,2.0,9.0,Cisnero,Ragans,None,2:36,D,13326.0,.00,4,
2023-09-29,DET,Home,CLE,L,5.0,7.0,9.0,76-84,2.0,10.0,Quantrill,Wentz,Clase,2:49,N,30053.0,.00,-1,
2023-09-30,DET,Home,CLE,W,8.0,0.0,9.0,77-84,2.0,10.0,Brieske,McKenzie,None,3:02,D,40224.0,.00,1,
2023-10-01,DET,Home,CLE,W,5.0,2.0,9.0,78-84,2.0,9.0,Rodríguez,Giolito,Lange,2:28,D,41425.0,.00,2,
2023-03-30,HOU,Home,CHW,L,2.0,3.0,9.0,0-1,4.0,1.0,Graveman,Pressly,López,2:38,N,43032.0,.92,-1,
2023-03-31,HOU,Home,CHW,W,6.0,3.0,9.0,1-1,3.0,0.5,Martinez,Graveman,Montero,2:40,N,41453.0,.92,1,
2023-04-01,HOU,Home,CHW,W,6.0,4.0,9.0,2-1,2.0,0.5,Stanek,Kelly,Neris,3:11,D,37519.0,.93,2,
2023-04-02,HOU,Home,CHW,L,3.0,6.0,9.0,2-2,3.0,1.5,Clevinger,García,None,3:06,D,42835.0,1.00,-1,
2023-04-03,HOU,Home,DET,L,6.0,7.0,11.0,2-3,3.0,1.5,Wingenter,Neris,Hill,3:21,N,29272.0,.93,-2,
2023-04-04,HOU,Home,DET,L,3.0,6.0,9.0,2-4,4.0,1.5,Manning,Valdez,None,2:32,N,30613.0,.87,-3,
2023-04-05,HOU,Home,DET,W,8.0,2.0,9.0,3-4,3.0,1.5,Javier,Rodríguez,None,2:35,D,37932.0,.84,1,
2023-04-07,HOU,@,MIN,L-wo,2.0,3.0,10.0,3-5,3.0,1.5,López,Stanek,None,2:47,D,38465.0,.89,-1,
2023-04-08,HOU,@,MIN,L,6.0,9.0,9.0,3-6,4.0,2.5,Ryan,Martinez,Durán,2:27,D,26330.0,.87,-2,
2023-04-09,HOU,@,MIN,W,5.0,1.0,9.0,4-6,3.0,1.5,Brown,Mahle,None,2:33,D,14316.0,.80,1,
2023-04-10,HOU,@,PIT,W,8.0,2.0,9.0,5-6,3.0,1.5,Valdez,Contreras,None,2:39,N,10222.0,.82,2,
2023-04-11,HOU,@,PIT,L-wo,4.0,7.0,9.0,5-7,3.0,2.5,Bednar,Pressly,None,2:30,N,9996.0,.87,-1,
2023-04-12,HOU,@,PIT,W,7.0,0.0,9.0,6-7,3.0,1.5,Urquidy,Hill,None,2:51,D,10064.0,.83,1,
2023-04-14,HOU,Home,TEX,L,2.0,6.0,9.0,6-8,3.0,2.5,Pérez,García,None,2:46,N,39343.0,.98,-1,
2023-04-15,HOU,Home,TEX,W,8.0,2.0,9.0,7-8,3.0,1.5,Brown,Ragans,None,2:35,N,39257.0,.96,1,
2023-04-16,HOU,Home,TEX,L,1.0,9.0,9.0,7-9,4.0,2.5,Burke,Valdez,None,2:59,N,39122.0,.98,-1,
2023-04-17,HOU,Home,TOR,W,9.0,2.0,9.0,8-9,3.0,2.5,Javier,Gausman,None,2:45,N,30873.0,.85,1,
2023-04-18,HOU,Home,TOR,L,2.0,4.0,9.0,8-10,3.0,3.5,Bassitt,Urquidy,Romano,2:47,N,32602.0,.92,-1,
2023-04-19,HOU,Home,TOR,W,8.0,1.0,9.0,9-10,3.0,3.5,García,Berríos,None,2:24,N,40545.0,.86,1,
2023-04-21,HOU,@,ATL,W,6.0,4.0,9.0,10-10,2.0,2.5,Neris,Minter,Pressly,2:50,N,41397.0,.89,2,
2023-04-22,HOU,@,ATL,W,6.0,3.0,9.0,11-10,2.0,2.5,Valdez,Wright,Abreu,2:22,N,42399.0,.89,3,
2023-04-23,HOU,@,ATL,W,5.0,2.0,9.0,12-10,2.0,2.5,Neris,Minter,Abreu,2:52,D,41530.0,.93,4,
2023-04-24,HOU,@,TBR,L,3.0,8.0,9.0,12-11,2.0,2.5,Bradley,Urquidy,None,2:46,N,10611.0,1.00,-1,
2023-04-25,HOU,@,TBR,W,5.0,0.0,9.0,13-11,2.0,1.5,García,Rasmussen,None,2:44,N,9916.0,1.00,1,
2023-04-26,HOU,@,TBR,W,1.0,0.0,9.0,14-11,2.0,0.5,Brown,Faucher,Pressly,2:07,N,14168.0,1.07,2,
2023-04-28,HOU,Home,PHI,L,1.0,3.0,9.0,14-12,2.0,1.0,Nola,Valdez,Alvarado,2:26,N,40719.0,1.08,-1,
2023-04-29,HOU,Home,PHI,L,1.0,6.0,9.0,14-13,2.0,2.0,Wheeler,Javier,None,2:51,D,41240.0,1.03,-2,
2023-04-30,HOU,Home,PHI,W,4.0,3.0,9.0,15-13,2.0,2.0,Urquidy,Falter,Pressly,2:46,N,41669.0,.95,1,
2023-05-01,HOU,Home,SFG,W,7.0,3.0,9.0,16-13,2.0,1.5,Stanek,Hjelle,None,2:38,N,30915.0,.98,2,
2023-05-02,HOU,Home,SFG,L,0.0,2.0,9.0,16-14,2.0,2.5,DeSclafani,Brown,Doval,2:39,N,31701.0,1.02,-1,
2023-05-03,HOU,Home,SFG,L,2.0,4.0,9.0,16-15,3.0,2.5,Webb,Valdez,Doval,2:14,D,40405.0,.98,-2,
2023-05-05,HOU,@,SEA,W,6.0,4.0,9.0,17-15,3.0,1.5,Abreu,Brash,Pressly,2:23,N,32944.0,1.02,1,
2023-05-06,HOU,@,SEA,L,5.0,7.0,9.0,17-16,3.0,2.5,Saucedo,Montero,None,2:35,N,40328.0,1.06,-1,
2023-05-07,HOU,@,SEA,L,1.0,3.0,9.0,17-17,3.0,3.5,Miller,Bielak,Topa,2:42,D,42277.0,1.02,-2,
2023-05-08,HOU,@,LAA,L,4.0,6.0,9.0,17-18,3.0,4.5,Moore,Montero,Estévez,2:29,N,26064.0,1.06,-3,
2023-05-09,HOU,@,LAA,W,3.0,1.0,9.0,18-18,3.0,3.5,Valdez,Ohtani,Pressly,2:16,N,29018.0,.96,1,
2023-05-10,HOU,@,LAA,W,5.0,4.0,9.0,19-18,3.0,3.5,Javier,Canning,Pressly,2:38,D,20420.0,1.03,2,
2023-05-12,HOU,@,CHW,W,5.0,1.0,9.0,20-18,3.0,3.0,France,Kopech,None,2:39,N,18673.0,.95,3,
2023-05-13,HOU,@,CHW,L,1.0,3.0,9.0,20-19,3.0,4.0,Kelly,Montero,Graveman,2:37,N,23242.0,.99,-1,
2023-05-14,HOU,@,CHW,W,4.0,3.0,9.0,21-19,2.0,4.0,Brown,Giolito,Pressly,2:33,D,18347.0,.93,1,
2023-05-15,HOU,Home,CHC,W,6.0,4.0,9.0,22-19,2.0,3.0,Montero,Fulmer,Neris,2:35,N,35413.0,.97,2,
2023-05-16,HOU,Home,CHC,W,7.0,3.0,9.0,23-19,2.0,3.0,Javier,Steele,None,2:19,N,34280.0,1.05,3,
2023-05-17,HOU,Home,CHC,W-wo,7.0,6.0,9.0,24-19,2.0,2.0,Abreu,Hughes,None,2:50,N,35749.0,1.06,4,
2023-05-19,HOU,Home,OAK,W,5.0,1.0,9.0,25-19,2.0,2.0,Bielak,Waldichuk,None,2:48,N,34931.0,1.16,5,
2023-05-20,HOU,Home,OAK,W,3.0,2.0,9.0,26-19,2.0,2.0,Neris,Lovelady,Pressly,2:35,D,35475.0,1.09,6,
2023-05-21,HOU,Home,OAK,W,2.0,0.0,9.0,27-19,2.0,2.0,Valdez,Kaprielian,None,2:26,D,39820.0,1.17,7,
2023-05-22,HOU,@,MIL,W,12.0,2.0,9.0,28-19,2.0,1.0,Javier,Burnes,None,2:41,N,22583.0,1.18,8,
2023-05-23,HOU,@,MIL,L,0.0,6.0,9.0,28-20,2.0,2.0,Rea,France,None,2:36,N,23062.0,1.23,-1,
2023-05-24,HOU,@,MIL,L,0.0,4.0,9.0,28-21,2.0,3.0,Houser,Bielak,None,2:09,D,28262.0,1.16,-2,
2023-05-26,HOU,@,OAK,W,5.0,2.0,9.0,29-21,2.0,3.0,Brown,Kaprielian,Pressly,2:23,N,13345.0,1.15,1,
2023-05-27,HOU,@,OAK,W,6.0,3.0,9.0,30-21,2.0,3.0,Valdez,Pruitt,Pressly,2:41,D,9293.0,1.20,2,
2023-05-28,HOU,@,OAK,W,10.0,1.0,9.0,31-21,2.0,2.0,Javier,Medina,None,2:37,D,8809.0,1.16,3,
2023-05-29,HOU,Home,MIN,L,5.0,7.0,10.0,31-22,2.0,3.0,Durán,Abreu,None,2:56,D,40744.0,1.32,-1,
2023-05-30,HOU,Home,MIN,W,5.0,1.0,9.0,32-22,2.0,3.0,Bielak,Ryan,None,2:30,N,34604.0,1.25,1,
2023-05-31,HOU,Home,MIN,L,2.0,8.0,9.0,32-23,2.0,3.0,Varland,Brown,None,2:50,N,37127.0,1.28,-1,
2023-06-01,HOU,Home,LAA,W,5.0,2.0,9.0,33-23,2.0,2.5,Blanco,Detmers,Pressly,2:36,N,34037.0,1.36,1,
2023-06-02,HOU,Home,LAA,W,6.0,2.0,9.0,34-23,2.0,2.5,Valdez,Ohtani,None,2:36,N,38692.0,1.35,2,
2023-06-03,HOU,Home,LAA,W,9.0,6.0,9.0,35-23,2.0,2.5,Javier,Sandoval,None,3:12,D,39222.0,1.36,3,
2023-06-04,HOU,Home,LAA,L,1.0,2.0,9.0,35-24,2.0,3.5,Devenski,Maton,Estévez,2:20,D,40831.0,1.37,-1,
2023-06-05,HOU,@,TOR,W,11.0,4.0,9.0,36-24,2.0,3.5,Bielak,Manoah,None,3:01,N,23982.0,1.33,1,
2023-06-06,HOU,@,TOR,L,1.0,5.0,9.0,36-25,2.0,4.5,Gausman,Brown,None,2:23,N,30079.0,1.33,-1,
2023-06-07,HOU,@,TOR,L,2.0,3.0,9.0,36-26,2.0,4.5,Bassitt,Neris,Romano,2:03,N,26724.0,1.26,-2,
2023-06-08,HOU,@,TOR,L,2.0,3.0,9.0,36-27,2.0,5.0,Berríos,Valdez,Romano,2:34,N,28284.0,1.29,-3,
2023-06-09,HOU,@,CLE,L-wo,9.0,10.0,14.0,36-28,2.0,5.0,Curry,Martinez,None,4:03,N,31787.0,1.21,-4,
2023-06-10,HOU,@,CLE,W,6.0,4.0,9.0,37-28,2.0,5.0,France,McKenzie,Pressly,2:52,N,35087.0,1.19,1,
2023-06-11,HOU,@,CLE,L,0.0,5.0,9.0,37-29,2.0,5.0,Bieber,Bielak,None,2:19,D,26318.0,1.22,-1,
2023-06-13,HOU,Home,WSN,W,6.0,1.0,9.0,38-29,2.0,3.5,Brown,Corbin,None,2:30,N,39546.0,1.21,1,
2023-06-14,HOU,Home,WSN,W-wo,5.0,4.0,9.0,39-29,2.0,3.5,Pressly,Harvey,None,2:24,N,39796.0,1.25,2,
2023-06-15,HOU,Home,WSN,L,1.0,4.0,10.0,39-30,2.0,3.5,Harvey,Maton,Edwards,3:12,N,38303.0,1.24,-1,
2023-06-16,HOU,Home,CIN,L,1.0,2.0,9.0,39-31,2.0,3.5,Abbott,France,Díaz,2:21,N,38621.0,1.27,-2,
2023-06-17,HOU,Home,CIN,L,3.0,10.0,9.0,39-32,2.0,4.5,Greene,Bielak,None,2:52,D,40136.0,1.20,-3,
2023-06-18,HOU,Home,CIN,L,7.0,9.0,10.0,39-33,3.0,5.5,Gibaut,Martinez,Young,3:12,D,40573.0,1.16,-4,
2023-06-19,HOU,Home,NYM,L,1.0,11.0,9.0,39-34,3.0,6.5,Scherzer,Brown,None,2:38,N,33185.0,1.08,-5,
2023-06-20,HOU,Home,NYM,W,4.0,2.0,9.0,40-34,3.0,5.5,Valdez,Verlander,Pressly,2:11,N,34606.0,1.05,1,
2023-06-21,HOU,Home,NYM,W,10.0,8.0,9.0,41-34,2.0,5.5,Maton,Leone,Pressly,3:32,D,38279.0,1.11,2,
2023-06-23,HOU,@,LAD,L,2.0,3.0,9.0,41-35,2.0,6.5,Sheehan,France,Graterol,2:08,N,49795.0,1.14,-1,
2023-06-24,HOU,@,LAD,L,7.0,8.0,9.0,41-36,3.0,6.5,Bickford,Abreu,Phillips,2:51,D,49218.0,1.09,-2,
2023-06-25,HOU,@,LAD,W,6.0,5.0,11.0,42-36,2.0,5.5,Pressly,Almonte,Martinez,3:04,D,47273.0,1.08,1,
2023-06-27,HOU,@,STL,L,2.0,4.0,9.0,42-37,3.0,6.0,Montgomery,Valdez,Hicks,2:26,N,41512.0,1.15,-1,
2023-06-28,HOU,@,STL,W,10.0,7.0,9.0,43-37,2.0,6.0,Martinez,Gallegos,Pressly,3:10,N,41452.0,1.08,1,
2023-06-29,HOU,@,STL,W,14.0,0.0,9.0,44-37,2.0,5.0,France,Wainwright,None,2:48,N,42504.0,1.13,2,
2023-06-30,HOU,@,TEX,W,5.0,3.0,9.0,45-37,2.0,4.0,Blanco,Gray,Pressly,2:26,N,39174.0,1.63,3,
2023-07-01,HOU,@,TEX,L,2.0,5.0,9.0,45-38,2.0,5.0,Eovaldi,Brown,None,2:41,D,40380.0,1.76,-1,
2023-07-02,HOU,@,TEX,W,5.0,3.0,9.0,46-38,2.0,4.0,Neris,Sborz,Pressly,2:41,D,39580.0,1.66,1,
2023-07-03,HOU,@,TEX,W,12.0,11.0,9.0,47-38,2.0,3.0,Abreu,Smith,Pressly,3:04,D,38936.0,1.79,2,
2023-07-04,HOU,Home,COL,W,4.0,1.0,9.0,48-38,2.0,3.0,Bielak,Freeland,None,2:26,D,39533.0,1.44,3,
2023-07-05,HOU,Home,COL,W,6.0,4.0,9.0,49-38,2.0,2.0,France,Anderson,Pressly,2:28,D,36535.0,1.43,4,
2023-07-06,HOU,Home,SEA,L,1.0,5.0,9.0,49-39,2.0,2.0,Kirby,Blanco,None,2:30,N,40562.0,1.62,-1,
2023-07-07,HOU,Home,SEA,L,1.0,10.0,9.0,49-40,2.0,3.0,Castillo,Brown,None,2:39,N,34737.0,1.66,-2,
2023-07-08,HOU,Home,SEA,W,3.0,2.0,9.0,50-40,2.0,2.0,Neris,Muñoz,Pressly,2:46,N,37112.0,1.62,1,
2023-07-09,HOU,Home,SEA,L,1.0,3.0,9.0,50-41,2.0,2.0,Gilbert,Bielak,Sewald,2:28,D,39421.0,1.70,-1,
2023-07-14,HOU,@,LAA,W,7.0,5.0,9.0,51-41,2.0,2.0,Maton,Ohtani,Pressly,3:11,N,38850.0,1.57,1,
2023-07-15,HOU,@,LAA,L-wo,12.0,13.0,10.0,51-42,2.0,3.0,Estévez,Maton,None,3:31,N,37523.0,1.62,-1,
2023-07-16,HOU,@,LAA,W,9.0,8.0,9.0,52-42,2.0,3.0,Montero,Barría,Maton,3:31,D,34679.0,1.53,1,
2023-07-18,HOU,@,COL,L,3.0,4.0,9.0,52-43,2.0,4.5,Abad,Brown,Lawrence,2:37,N,43871.0,1.48,-1,
2023-07-19,HOU,@,COL,W,4.0,1.0,9.0,53-43,2.0,4.5,Bielak,Gomber,None,2:38,D,36937.0,1.41,1,
2023-07-20,HOU,@,OAK,W,3.0,1.0,9.0,54-43,2.0,4.0,France,Harris,Pressly,2:12,N,4757.0,1.40,2,
2023-07-21,HOU,@,OAK,W,6.0,4.0,9.0,55-43,2.0,3.0,Valdez,Sears,Pressly,2:40,N,6810.0,1.50,3,
2023-07-22,HOU,@,OAK,L,1.0,4.0,9.0,55-44,2.0,3.0,Pruitt,Javier,May,2:57,N,14507.0,1.48,-1,
2023-07-23,HOU,@,OAK,W,3.0,2.0,9.0,56-44,2.0,3.0,Neris,Smith,Abreu,2:36,D,11231.0,1.53,1,
2023-07-24,HOU,Home,TEX,W-wo,10.0,9.0,9.0,57-44,2.0,2.0,Pressly,Speas,None,3:17,N,37973.0,2.20,2,
2023-07-25,HOU,Home,TEX,W,4.0,3.0,9.0,58-44,2.0,1.0,France,Rodríguez,Pressly,2:20,N,40520.0,2.29,3,
2023-07-26,HOU,Home,TEX,L,5.0,13.0,9.0,58-45,2.0,2.0,Heaney,Valdez,None,2:58,N,40398.0,2.27,-1,
2023-07-28,HOU,Home,TBR,L,3.0,4.0,9.0,58-46,2.0,2.0,Poche,Pressly,Fairbanks,2:45,N,38592.0,1.77,-2,
2023-07-29,HOU,Home,TBR,W,17.0,4.0,9.0,59-46,2.0,1.0,Brown,Bradley,None,3:00,N,40004.0,1.75,1,
2023-07-30,HOU,Home,TBR,L,2.0,8.0,9.0,59-47,2.0,1.0,Littell,Bielak,None,2:39,D,40357.0,1.76,-1,
2023-07-31,HOU,Home,CLE,W,7.0,3.0,9.0,60-47,2.0,0.5,France,Morgan,Pressly,2:45,N,30165.0,1.78,1,
2023-08-01,HOU,Home,CLE,W,2.0,0.0,9.0,61-47,2.0,0.5,Valdez,Williams,None,2:06,N,33703.0,1.82,2,
2023-08-02,HOU,Home,CLE,W,3.0,2.0,9.0,62-47,2.0,0.5,Maton,Sandlin,Pressly,2:43,D,37522.0,1.72,3,
2023-08-03,HOU,@,NYY,L,3.0,4.0,9.0,62-48,2.0,1.5,King,Graveman,Holmes,2:55,N,44019.0,1.78,-1,
2023-08-04,HOU,@,NYY,W,7.0,3.0,9.0,63-48,2.0,1.5,Brown,Severino,None,3:04,N,42105.0,1.81,1,
2023-08-05,HOU,@,NYY,L,1.0,3.0,9.0,63-49,2.0,2.5,Hamilton,Verlander,Holmes,2:23,D,41411.0,1.77,-1,
2023-08-06,HOU,@,NYY,W,9.0,7.0,9.0,64-49,2.0,2.5,France,Peralta,Abreu,3:28,D,46345.0,1.78,1,
2023-08-08,HOU,@,BAL,W,7.0,6.0,9.0,65-49,2.0,3.0,Stanek,Bautista,Pressly,2:46,N,24761.0,1.69,2,
2023-08-09,HOU,@,BAL,W,8.0,2.0,9.0,66-49,2.0,2.0,Javier,Flaherty,None,3:18,N,25479.0,1.65,3,
2023-08-10,HOU,@,BAL,L,4.0,5.0,9.0,66-50,2.0,2.5,Kremer,Brown,Bautista,2:38,D,22981.0,1.68,-1,
2023-08-11,HOU,Home,LAA,W,11.0,3.0,9.0,67-50,2.0,2.5,Verlander,Detmers,None,2:43,N,41152.0,1.76,1,
2023-08-12,HOU,Home,LAA,W,11.0,3.0,9.0,68-50,2.0,2.5,France,Anderson,None,2:33,N,40311.0,1.68,2,
2023-08-13,HOU,Home,LAA,L,1.0,2.0,9.0,68-51,2.0,2.5,Silseth,Urquidy,Estévez,2:49,D,40333.0,1.55,-1,
2023-08-14,HOU,@,MIA,L,1.0,5.0,9.0,68-52,2.0,3.5,Garrett,Valdez,None,2:37,N,13263.0,1.66,-2,
2023-08-15,HOU,@,MIA,W,6.0,5.0,9.0,69-52,2.0,3.5,Brown,Puk,Pressly,2:47,N,12981.0,1.58,1,
2023-08-16,HOU,@,MIA,W,12.0,5.0,9.0,70-52,2.0,2.5,Verlander,Luzardo,None,2:55,N,14795.0,1.56,2,
2023-08-18,HOU,Home,SEA,L,0.0,2.0,9.0,70-53,2.0,2.5,Miller,France,Muñoz,2:34,N,38060.0,2.01,-1,
2023-08-19,HOU,Home,SEA,L,3.0,10.0,9.0,70-54,2.0,2.5,Gilbert,Valdez,None,2:53,N,38280.0,2.08,-2,
2023-08-20,HOU,Home,SEA,L,6.0,7.0,9.0,70-55,2.0,2.5,Brash,Brown,Speier,3:17,D,36642.0,2.31,-3,
2023-08-21,HOU,Home,BOS,W,9.0,4.0,9.0,71-55,2.0,1.5,Javier,Paxton,None,3:12,N,31590.0,2.06,1,
2023-08-22,HOU,Home,BOS,W,7.0,3.0,9.0,72-55,2.0,0.5,Verlander,Houck,None,2:53,N,33042.0,2.07,2,
2023-08-23,HOU,Home,BOS,L,5.0,7.0,10.0,72-56,2.0,1.0,Pivetta,Graveman,Winckowski,3:37,N,37144.0,2.04,-1,
2023-08-24,HOU,Home,BOS,L,1.0,17.0,9.0,72-57,2.0,1.0,Bello,France,None,3:11,D,35323.0,2.09,-2,
2023-08-25,HOU,@,DET,L-wo,1.0,4.0,9.0,72-58,3.0,1.0,Lange,Pressly,None,2:42,N,23832.0,1.96,-3,
2023-08-26,HOU,@,DET,W,9.0,2.0,9.0,73-58,3.0,1.0,Brown,Rodríguez,None,3:01,N,27103.0,1.96,1,
2023-08-27,HOU,@,DET,W,17.0,4.0,9.0,74-58,2.0,1.0,Verlander,Faedo,None,3:10,D,28496.0,1.95,2,
2023-08-28,HOU,@,BOS,W,13.0,5.0,9.0,75-58,2.0,1.0,Graveman,Barraclough,Urquidy,3:21,N,33771.0,2.06,3,
2023-08-29,HOU,@,BOS,W,6.0,2.0,9.0,76-58,1.0,Tied,France,Bello,None,2:57,N,30267.0,1.97,4,
2023-08-30,HOU,@,BOS,W,7.0,4.0,9.0,77-58,1.0,Tied,Valdez,Crawford,Pressly,3:06,D,31045.0,1.92,5,
2023-09-01,HOU,Home,NYY,L,2.0,6.0,9.0,77-59,1.0,Tied,Rodón,Verlander,None,2:31,N,41066.0,1.79,-1,
2023-09-02,HOU,Home,NYY,L,4.0,5.0,9.0,77-60,2.0,1.0,Brito,Brown,Holmes,3:02,N,41427.0,1.96,-2,
2023-09-03,HOU,Home,NYY,L,1.0,6.0,9.0,77-61,2.0,1.0,King,Javier,None,2:44,N,41514.0,1.93,-3,
2023-09-04,HOU,@,TEX,W,13.0,6.0,9.0,78-61,1.0,Tied,Montero,Sborz,None,3:04,D,39181.0,2.85,1,
2023-09-05,HOU,@,TEX,W,14.0,1.0,9.0,79-61,1.0,up 1.0,Valdez,Eovaldi,None,2:31,N,33678.0,2.92,2,
2023-09-06,HOU,@,TEX,W,12.0,3.0,9.0,80-61,1.0,up 1.0,Verlander,Scherzer,None,2:45,N,36417.0,2.87,3,
2023-09-08,HOU,Home,SDP,L,2.0,11.0,9.0,80-62,1.0,up 0.5,Snell,Brown,None,3:00,N,39516.0,1.94,-1,
2023-09-09,HOU,Home,SDP,W,7.0,5.0,9.0,81-62,1.0,up 1.5,Maton,Lugo,Pressly,3:03,N,39452.0,1.98,1,
2023-09-10,HOU,Home,SDP,W,12.0,2.0,9.0,82-62,1.0,up 2.5,France,Waldron,None,2:49,D,41073.0,2.00,2,
2023-09-11,HOU,Home,OAK,L,0.0,4.0,9.0,82-63,1.0,up 2.0,Waldichuk,Valdez,None,2:25,N,29807.0,1.91,-1,
2023-09-12,HOU,Home,OAK,L,2.0,6.0,9.0,82-64,1.0,up 1.0,Sears,Verlander,None,2:26,N,36504.0,2.18,-2,
2023-09-13,HOU,Home,OAK,W,6.0,2.0,9.0,83-64,1.0,up 1.0,Brown,Blackburn,None,2:38,N,37864.0,2.60,1,
2023-09-15,HOU,@,KCR,L,2.0,4.0,9.0,83-65,1.0,up 0.5,Zerpa,Javier,Clarke,2:57,N,15465.0,2.56,-1,
2023-09-16,HOU,@,KCR,L,8.0,10.0,9.0,83-66,1.0,up 0.5,McArthur,Neris,Clarke,3:03,N,19557.0,2.72,-2,
2023-09-17,HOU,@,KCR,W,7.0,1.0,9.0,84-66,1.0,up 1.5,Valdez,Lyles,None,2:25,D,15311.0,2.96,1,
2023-09-18,HOU,Home,BAL,L,7.0,8.0,9.0,84-67,1.0,up 1.5,Baumann,Pressly,Cano,3:20,N,34456.0,2.62,-1,
2023-09-19,HOU,Home,BAL,L,5.0,9.0,9.0,84-68,1.0,up 0.5,Hall,Brown,Pérez,3:11,N,35050.0,2.93,-2,
2023-09-20,HOU,Home,BAL,W-wo,2.0,1.0,9.0,85-68,1.0,up 0.5,Pressly,Coulombe,None,2:56,D,36427.0,3.37,1,
2023-09-22,HOU,Home,KCR,L,5.0,7.0,9.0,85-69,2.0,0.5,Ragans,Valdez,McArthur,2:38,N,41033.0,3.40,-1,
2023-09-23,HOU,Home,KCR,L,2.0,3.0,9.0,85-70,2.0,1.5,Lyles,France,Clarke,2:45,N,41692.0,3.79,-2,
2023-09-24,HOU,Home,KCR,L,5.0,6.0,9.0,85-71,2.0,2.5,Marsh,Brown,McArthur,2:37,D,41438.0,3.60,-3,
2023-09-25,HOU,@,SEA,W,5.0,1.0,9.0,86-71,2.0,2.5,Verlander,Castillo,None,2:21,N,39920.0,4.92,1,
2023-09-26,HOU,@,SEA,L,2.0,6.0,9.0,86-72,2.0,2.5,Kirby,Javier,None,3:06,N,40035.0,5.15,-1,
